,ORF Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SGD ID,Gene Name,Gene Length,Verified ORF?,Chromosome,Start,End,Strand,Description
398,YLR312C,69.78939513,1.311544531,0.234576647,5.580978025,2.39E-08,8.07E-08,S000004303,ATG39,1197,Verified,chrXII,757637,758833,-1,Autophagy receptor with a role in degradation of the ER and nucleus; involved specifically in autophagy of perinuclear endoplasmic reticulum in response to nitrogen starvation or rapamycin treatment; localizes to the perinuclear ER
399,YLR346C,149.8327324,2.567188224,0.166614148,15.22363954,2.46E-52,6.67E-51,S000004338,CIS1,306,Verified,chrXII,822287,822592,-1,"Protein of unknown function found in mitochondria; expression is regulated by transcription factors involved in pleiotropic drug resistance, Pdr1p and Yrr1p; not an essential gene; YLR346C has a paralog, YGR035C, that arose from the whole genome duplication"
400,YLR348C,895.1041756,1.086096379,0.094876817,11.43972184,2.65E-30,3.37E-29,S000004340,DIC1,897,Verified,chrXII,826977,827873,-1,"Mitochondrial dicarboxylate carrier; integral membrane protein, catalyzes a dicarboxylate-phosphate exchange across the inner mitochondrial membrane, transports cytoplasmic dicarboxylates into the mitochondrial matrix"
401,YLR349W,91.6164467,1.112597019,0.157331384,7.026981281,2.11E-12,1.02E-11,S000004341,YLR349W,507,Dubious,chrXII,827521,828027,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified ORF DIC1/YLR348C"
402,YLR356W,562.0707321,1.026709221,0.091591519,11.20815301,3.72E-29,4.54E-28,S000004348,ATG33,594,Verified,chrXII,840321,840914,1,"Mitochondrial mitophagy-specific protein; required primarily for mitophagy induced at post-log phase; not required for other types of selective autophagy or macroautophagy; conserved within fungi, but not in higher eukaryotes; ATG33 has a paralog, SCM4, that arose from the whole genome duplication"
403,YLR377C,64.99633671,1.056723116,0.244259969,4.309066839,1.64E-05,4.11E-05,S000004369,FBP1,1047,Verified,chrXII,873746,874792,-1,"Fructose-1,6-bisphosphatase; key regulatory enzyme in the gluconeogenesis pathway, required for glucose metabolism; undergoes either proteasome-mediated or autophagy-mediated degradation depending on growth conditions; glucose starvation results in redistribution to the periplasm; interacts with Vid30p"
404,YLR456W,64.16370615,1.373218073,0.204994825,6.656164375,2.81E-11,1.25E-10,S000004448,YLR456W,615,Uncharacterized,chrXII,1055070,1055684,1,"Protein of unknown function; predicted to encode a pyridoxal 5'-phosphate synthase based on sequence similarity but purified protein does not possess this activity, nor does it bind flavin mononucleotide (FMN); null mutant displays increased resistance to antifungal agents gliotoxin, cycloheximide and H2O2; YLR456W has a paralog, YPR172W, that arose from the whole genome duplication"
405,YLR461W,13.69837122,1.477410882,0.448939193,3.230504121,0.001235721,0.002425661,S000004453,PAU4,363,Verified,chrXII,1062919,1063281,1,"Member of the seripauperin multigene family; encoded mainly in subtelomeric regions; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole, while mCherry fusion localizes to just the vacuole; active during alcoholic fermentation; regulated by anaerobiosis; negatively regulated by oxygen; repressed by heme"
406,YML042W,235.0774901,1.803392197,0.197467544,9.113591048,7.97E-20,6.12E-19,S000004506,CAT2,2013,Verified,chrXIII,192788,194800,1,Carnitine acetyl-CoA transferase; present in both mitochondria and peroxisomes; transfers activated acetyl groups to carnitine to form acetylcarnitine which can be shuttled across membranes
407,YML100W,2693.196155,1.125776266,0.100886948,11.15773677,6.56E-29,7.94E-28,S000004566,TSL1,3297,Verified,chrXIII,70624,73920,1,"Large subunit of trehalose 6-phosphate synthase/phosphatase complex; Tps1p-Tps2p complex converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose; contributes to survival to acute lethal heat stress; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress; TSL1 has a paralog, TPS3, that arose from the whole genome duplication"
408,YML116W,843.1254713,2.474045407,0.196380495,12.58736935,2.48E-36,3.97E-35,S000004584,ATR1,1629,Verified,chrXIII,38196,39824,1,"Multidrug efflux pump of the major facilitator superfamily; required for resistance to aminotriazole and 4-nitroquinoline-N-oxide; ATR1 has a paralog, YMR279C, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress"
409,YML131W,324.3427642,1.668490476,0.147364009,11.30491151,1.24E-29,1.54E-28,S000004600,YML131W,1098,Verified,chrXIII,10198,11295,1,"Protein of unknown function; similar to medium chain dehydrogenase/reductases; expression induced by stresses including osmotic shock, DNA damaging agents, and other chemicals; GFP-fusion protein localizes to the cytoplasm; protein abundance increases in response to DNA replication stress"
410,YMR018W,55.10546592,1.045260253,0.225358716,4.629948377,3.66E-06,9.84E-06,S000004620,PEX9,1545,Verified,chrXIII,310208,311752,1,"Peroxisomal membrane signal receptor for peroxisomal matrix proteins; oleate-inducible condition-specific import receptor for a subset of PTS1-containing matrix proteins; localizes to both the cytosol and the peroxisomal membrane; similar to human PEX5Rp, a peroxin protein 5 related protein; paralog of Pex5p"
411,YMR019W,586.5558855,1.31635752,0.136264666,9.655622859,4.65E-22,4.01E-21,S000004621,STB4,2850,Verified,chrXIII,312156,315005,1,Putative transcription factor; contains a Zn(II)2Cys6 zinc finger domain characteristic of DNA-binding proteins; computational analysis suggests a role in regulation of expression of genes encoding transporters; binds Sin3p in a two-hybrid assay;
412,YMR020W,418.3779275,1.584467783,0.135433294,11.68781633,1.47E-31,1.99E-30,S000004622,FMS1,1527,Verified,chrXIII,315377,316903,1,"Polyamine oxidase; converts spermine to spermidine, which is required for the essential hypusination modification of translation factor eIF-5A; also involved in pantothenic acid biosynthesis"
413,YMR035W,220.5236071,1.19014359,0.161159542,7.374772966,1.65E-13,8.60E-13,S000004638,IMP2,534,Verified,chrXIII,341142,341675,1,"Catalytic subunit of mitochondrial inner membrane peptidase complex; required for maturation of mitochondrial proteins of the intermembrane space; complex contains two catalytic subunits (Imp1p and Imp2p that differ in substrate specificity), and Som1p"
414,YMR041C,242.3795091,1.137220142,0.152039418,7.473082575,7.83E-14,4.24E-13,S000004644,ARA2,1008,Verified,chrXIII,350966,351973,-1,"NAD-dependent arabinose dehydrogenase; involved in biosynthesis of dehydro-D-arabinono-1,4-lactone; similar to plant L-galactose dehydrogenase"
415,YMR042W,266.7262288,1.389917871,0.188607162,7.361262045,1.82E-13,9.50E-13,S000004645,ARG80,534,Verified,chrXIII,352603,353136,1,Transcription factor involved in regulating arginine-responsive genes; acts with Arg81p and Arg82p
416,YMR052C-A,17.24148468,1.148985307,0.346973899,3.277900603,0.001045822,0.002075708,S000004655,YMR052C-A,366,Dubious,chrXIII,380069,380434,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
417,YMR053C,135.1503183,1.166483232,0.133697125,8.700965243,3.29E-18,2.31E-17,S000004657,STB2,2553,Verified,chrXIII,380346,382898,-1,"Protein that interacts with Sin3p in a two-hybrid assay; part of a large protein complex with Sin3p and Stb1p; STB2 has a paralog, STB6, that arose from the whole genome duplication"
418,YMR062C,3666.095721,3.540515156,0.143477051,24.66196335,2.74E-134,1.01E-131,S000004666,ARG7,1326,Verified,chrXIII,395054,396379,-1,"Mitochondrial ornithine acetyltransferase; catalyzes the fifth step in arginine biosynthesis; also possesses acetylglutamate synthase activity, regenerates acetylglutamate while forming ornithine"
419,YMR084W,30.04504956,1.585927707,0.2986485,5.21085599,1.88E-07,5.79E-07,S000004689,YMR084W,789,Uncharacterized,chrXIII,436628,437416,1,"Putative protein of unknown function; YMR084W and adjacent ORF YMR085W are merged in related strains, and together are paralogous to glutamine-fructose-6-phosphate amidotransferase GFA1"
420,YMR085W,68.1604215,1.11690658,0.19352738,5.746232707,9.13E-09,3.21E-08,S000004690,YMR085W,1299,Uncharacterized,chrXIII,437491,438789,1,"Putative protein of unknown function; YMR085W and adjacent ORF YMR084W are merged in related strains, and together are paralogous to glutamine-fructose-6-phosphate amidotransferase GFA1"
421,YMR090W,170.1079464,1.164567087,0.130069679,8.935402083,4.06E-19,3.03E-18,S000004696,YMR090W,684,Uncharacterized,chrXIII,449245,449928,1,"Putative protein of unknown function; similar to DTDP-glucose 4,6-dehydratases; GFP-fusion protein localizes to the cytoplasm; up-regulated in response to the fungicide mancozeb; not essential for viability"
422,YMR095C,361.1888015,1.959744594,0.235897062,8.308056355,9.73E-17,6.34E-16,S000004701,SNO1,675,Verified,chrXIII,457285,457959,-1,"Protein of unconfirmed function; involved in pyridoxine metabolism; expression is induced during stationary phase; forms a putative glutamine amidotransferase complex with Snz1p, with Sno1p serving as the glutaminase"
423,YMR096W,1725.151191,4.668885916,0.318770945,14.63702578,1.63E-48,3.98E-47,S000004702,SNZ1,894,Verified,chrXIII,458408,459301,1,"Subunit of a two-component pyridoxal-5’-phosphate synthase; involved in pyridoxine (vitamin B6) biosynthesis from glyceraldehyde-3-phosphate, ribose-5-phosphate and ammonia liberated from glutamine by glutaminase; forms a complex with Sno1p that functions as an active glutaminase; member of a stationary phase-induced gene family where transcriptional induction occurs during the postdiauxic phase; co-regulated with SNO1; paralog of SNZ2 and SNZ3"
424,YMR102C,1211.846365,2.148113803,0.087563477,24.5140731,1.05E-132,3.11E-130,S000004708,YMR102C,2505,Uncharacterized,chrXIII,469848,472352,-1,"Protein of unknown function; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance; mutant shows increased resistance to azoles; not an essential gene; YMR102C has a paralog, DGR2, that arose from the whole genome duplication"
425,YMR103C,111.6536188,1.218066097,0.183489259,6.627050004,3.42E-11,1.50E-10,S000004709,YMR103C,363,Uncharacterized,chrXIII,472902,473264,-1,Putative protein of unknown function; conserved among S. cerevisiae strains; YMR103C is not an essential gene
426,YMR104C,479.9881007,1.214607534,0.117838804,10.30592938,6.62E-25,6.47E-24,S000004710,YPK2,2034,Verified,chrXIII,473420,475453,-1,Protein kinase similar to S/T protein kinase Ypk1p; functionally redundant with YPK1 at the genetic level; participates in a signaling pathway required for optimal cell wall integrity; involved in the TORC-dependent phosphorylation of ribosomal proteins Rps6a/b (S6); human homolog SGK2 can complement a ypk1 ypk2 double mutant
427,YMR118C,91.00610444,1.033193262,0.18219401,5.651688822,1.59E-08,5.45E-08,S000004724,SHH3,591,Uncharacterized,chrXIII,502144,502734,-1,"Putative mitochondrial inner membrane protein of unknown function; although similar to paralogous Sdh3p, Shh3p is not a stoichiometric subunit of either succinate dehydrogenase or of the TIM22 translocase; SHH3 has a paralog, SDH3, that arose from the whole genome duplication"
428,YMR122C,46.87498024,1.115096195,0.211702587,5.220050516,1.79E-07,5.53E-07,S000004729,YMR122C,375,Uncharacterized,chrXIII,510701,511075,-1,Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene
429,YMR135C,335.9270073,1.100268052,0.110661282,9.937910173,2.85E-23,2.60E-22,S000004742,GID8,1368,Verified,chrXIII,538689,540056,-1,"Subunit of GID Complex, binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p, Fyv10 and Vid28p to GID Complex; contains LisH, CTLH, and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START"
430,YMR151W,20.86267391,1.099362817,0.300556971,3.60813117,0.000308411,0.000663889,S000004759,YIM2,438,Dubious,chrXIII,562506,562943,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; 5% of ORF overlaps the verified gene IMP1"
431,YMR159C,20.68716576,1.376630726,0.318657326,4.229557702,2.34E-05,5.77E-05,S000004769,ATG16,453,Verified,chrXIII,574476,574928,-1,"Conserved protein involved in autophagy; interacts with Atg12p-Atg5p conjugates to form Atg12p-Atg5p-Atg16p multimers, which binds to membranes and localizes to the pre-autophagosomal structure and are required for autophagy; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress"
432,YMR169C,191.1770035,1.3479108,0.171305501,7.854294676,4.02E-15,2.38E-14,S000004779,ALD3,1521,Verified,chrXIII,599352,600872,-1,Cytoplasmic aldehyde dehydrogenase; involved in beta-alanine synthesis; uses NAD+ as the preferred coenzyme; very similar to Ald2p; expression is induced by stress and repressed by glucose
433,YMR174C,60.44196917,1.628260508,0.215410435,7.466789811,8.22E-14,4.43E-13,S000004786,PAI3,207,Verified,chrXIII,610159,610365,-1,"Cytoplasmic proteinase A (Pep4p) inhibitor; dependent on Pbs2p and Hog1p protein kinases for osmotic induction; intrinsically unstructured, N-terminal half becomes ordered in the active site of proteinase A upon contact"
434,YMR175W,13.53167989,1.433006599,0.399145159,3.47650868,0.000507988,0.001058647,S000004787,SIP18,240,Verified,chrXIII,611016,611255,1,"Phospholipid-binding hydrophilin; essential to overcome desiccation-rehydration process; expression is induced by osmotic stress; SIP18 has a paralog, GRE1, that arose from the whole genome duplication"
435,YMR194C-A,45.53091197,2.08107961,0.255806619,7.978622591,1.48E-15,9.01E-15,S000007250,YMR194C-A,225,Dubious,chrXIII,652912,653136,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
436,YMR195W,673.0172248,2.986430414,0.151206592,19.71119254,1.73E-86,1.32E-84,S000004808,ICY1,384,Verified,chrXIII,654034,654417,1,"Protein of unknown function; required for viability in rich media of cells lacking mitochondrial DNA; mutants have an invasive growth defect with elongated morphology; induced by amino acid starvation; ICY1 has a paralog, ATG41, that arose from the whole genome duplication"
