,ORF Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SGD ID,Gene Name,Gene Length,Verified ORF?,Chromosome,Start,End,Strand,Description
374,YLR363W-A,105.9869478,-1.376516187,0.162562052,-8.442867289,3.10E-17,2.07E-16,S000007620,YLR363W-A,258,Verified,chrXII,853461,853718,1,Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; relocalizes from nucleus to nucleolus upon DNA replication stress
375,YLR372W,2853.093843,-1.108244269,0.105364259,-10.51794242,7.14E-26,7.49E-25,S000004364,ELO3,1038,Verified,chrXII,867354,868391,1,Elongase; involved in fatty acid and sphingolipid biosynthesis; synthesizes very long chain 20-26-carbon fatty acids from C18-CoA primers; involved in regulation of sphingolipid biosynthesis; lethality of the elo2 elo3 double null mutation is functionally complemented by human ELOVL1 and weakly complemented by human ELOVL3 or ELOV7
376,YLR384C,1308.554445,-1.057141698,0.06580291,-16.06404822,4.56E-58,1.49E-56,S000004376,IKI3,4050,Verified,chrXII,888851,892900,-1,"Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; maintains structural integrity of Elongator; homolog of human IKAP, mutations in which cause familial dysautonomia (FD)"
377,YLR397C,477.727628,-1.184746955,0.086424295,-13.70399231,9.61E-43,1.98E-41,S000004389,AFG2,2343,Verified,chrXII,912550,914892,-1,"ATPase of the CDC48/PAS1/SEC18 (AAA) family, forms a hexameric complex; is essential for pre-60S maturation and release of several preribosome maturation factors; releases Rlp24p from purified pre-60S particles in vitro; target of the ribosomal biosynthesis inhibitor diazaborine; may be involved in degradation of aberrant mRNAs"
378,YLR400W,23.99751386,-2.174323748,0.317861228,-6.541927902,6.07E-11,2.61E-10,S000004392,YLR400W,474,Dubious,chrXII,922063,922536,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
379,YLR401C,449.205904,-1.995853282,0.104905551,-18.99453361,1.89E-80,1.20E-78,S000004393,DUS3,2007,Verified,chrXII,922442,924448,-1,"Dihydrouridine synthase; member of a widespread family of conserved proteins including Smm1p, Dus1p, and Dus4p; contains a consensus oleate response element (ORE) in its promoter region; forms nuclear foci upon DNA replication stress"
380,YLR409C,884.9851512,-2.318076096,0.107697337,-21.50819945,1.30E-102,1.77E-100,S000004401,UTP21,2820,Verified,chrXII,934414,937233,-1,Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome
381,YLR413W,2228.706022,-3.167966378,0.254336326,-12.45776846,1.27E-35,1.98E-34,S000004405,INA1,2028,Verified,chrXII,951156,953183,1,"Protein of unknown function; not an essential gene; YLR413W has a paralog, FAT3, that arose from the whole genome duplication"
382,YLR419W,438.2045673,-1.130370236,0.096186326,-11.74877331,7.17E-32,9.78E-31,S000004411,YLR419W,4308,Uncharacterized,chrXII,958428,962735,1,"Putative helicase with limited sequence similarity to human Rb protein; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YLR419W is not an essential gene"
383,YLR420W,800.2940136,-1.634192415,0.088845523,-18.38687954,1.67E-75,8.94E-74,S000004412,URA4,1095,Verified,chrXII,963785,964879,1,"Dihydroorotase; catalyzes the third enzymatic step in the de novo biosynthesis of pyrimidines, converting carbamoyl-L-aspartate into dihydroorotate"
384,YLR430W,1309.399042,-1.054046119,0.070968782,-14.85150243,6.80E-50,1.71E-48,S000004422,SEN1,6696,Verified,chrXII,993434,1000129,1,"ATP-dependent 5' to 3' RNA/DNA and DNA helicase; subunit of the exosome-associated Nrd1p complex that mediates 3' end formation of snRNAs, snoRNAs, CUTs and some mRNAs; helicase-independent role in transcription-coupled repair; coordinates replication with transcription, associating with moving forks and preventing errors that occur when forks encounter transcribed regions; homolog of Senataxin, implicated in Ataxia-Oculomotor Apraxia 2 and a dominant form of juvenile ALS"
385,YLR432W,4129.143631,-1.616290786,0.156549354,-10.32575682,5.39E-25,5.29E-24,S000004424,IMD3,1572,Verified,chrXII,1002557,1004128,1,"Inosine monophosphate dehydrogenase; catalyzes the rate-limiting step in the de novo synthesis of GTP; member of a four-gene family in S. cerevisiae, constitutively expressed; IMD3 has a paralog, IMD4, that arose from the whole genome duplication"
386,YLR435W,171.2876865,-1.302575017,0.15341408,-8.482524203,2.20E-17,1.48E-16,S000004427,TSR2,618,Verified,chrXII,1006378,1006995,1,Protein with a potential role in pre-rRNA processing
387,YLR437C-A,29.51325468,-1.058210128,0.28953501,-3.619155373,0.000295566,0.0006383,S000028684,YLR437C-A,228,Dubious,chrXII,1012459,1012686,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF CAR2/YLR438W"
388,YLR438W,387.9321508,-1.11064012,0.182914897,-6.065490405,1.32E-09,5.06E-09,S000004430,CAR2,1275,Verified,chrXII,1012501,1013775,1,"L-ornithine transaminase (OTAse); catalyzes the second step of arginine degradation, expression is dually-regulated by allophanate induction and a specific arginine induction process; not nitrogen catabolite repression sensitive; protein abundance increases in response to DNA replication stress; human homolog OAT complements yeast null mutant"
389,YLR449W,777.249446,-2.381751842,0.165863432,-14.35044636,1.06E-46,2.41E-45,S000004441,FPR4,1179,Verified,chrXII,1030834,1032012,1,"Peptidyl-prolyl cis-trans isomerase (PPIase); nuclear proline isomerase; affects expression of multiple genes via its role in nucleosome assembly; catalyzes isomerization of proline residues in histones H3 and H4, which affects lysine methylation of those histones; PPIase domain acts as a transcriptional repressor when tethered to DNA by lexA, and repressor activity is dependent on PPIase activity; contains a nucleoplasmin-like fold and can form pentamers"
390,YML009W-B,108.650464,-1.17938586,0.168293168,-6.998137098,2.59E-12,1.25E-11,S000004471,YML009W-B,477,Dubious,chrXIII,250435,250911,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; deletion mutation confers an increase in Ty1 transposition"
391,YML010W,1261.874249,-1.24636945,0.105519595,-11.81083819,3.43E-32,4.78E-31,S000004470,SPT5,3192,Verified,chrXIII,247677,250868,1,"Spt4p/5p (DSIF) transcription elongation factor complex subunit; the Spt4/5 complex binds to ssRNA in a sequence-specific manner, and in concert with RNAP I and II has multiple roles regulating transcriptional elongation, RNA processing, quality control, and transcription-coupled repair; interacts with DNA upstream of RNAPII and the non-template strand of the transcription bubble; Spt5p is the only transcription elongation factor conserved in all domains of life"
392,YML018C,794.7392807,-1.863436553,0.127419688,-14.61986922,2.10E-48,5.08E-47,S000004480,YML018C,1182,Verified,chrXIII,234771,235952,-1,"Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the membrane of the vacuole; physical interaction with Atg27p suggests a possible role in autophagy; YML018C is not an essential gene; relative distribution to the vacuolar membrane decreases upon DNA replication stress; YML018C has a paralog, THI74, that arose from the whole genome duplication"
393,YML022W,1128.803624,-1.118678085,0.126972266,-8.809454547,1.26E-18,9.15E-18,S000004484,APT1,564,Verified,chrXIII,228937,229500,1,"Adenine phosphoribosyltransferase; catalyzes the formation of AMP from adenine and 5-phosphoribosylpyrophosphate; involved in the salvage pathway of purine nucleotide biosynthesis; APT1 has a paralog, APT2, that arose from the whole genome duplication"
394,YML043C,172.1601653,-2.525442479,0.179692545,-13.93372397,3.95E-44,8.46E-43,S000004507,RRN11,1524,Verified,chrXIII,190244,191767,-1,"Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p, Rrn7p, and Rrn11p"
395,YML060W,90.7500132,-2.733198582,0.205895578,-12.93955056,2.69E-38,4.64E-37,S000004525,OGG1,1131,Verified,chrXIII,151871,153001,1,"Nuclear and mitochondrial glycosylase/lyase; specifically excises 7,8-dihydro-8-oxoguanine residues located opposite cytosine or thymine residues in DNA, repairs oxidative damage to mitochondrial DNA, contributes to UVA resistance"
396,YML074C,1413.477735,-1.000251128,0.179588891,-5.570009634,2.55E-08,8.56E-08,S000004539,FPR3,1236,Verified,chrXIII,120089,121324,-1,"Nucleolar peptidyl-prolyl cis-trans isomerase (PPIase); FK506 binding protein; affects expression of multiple genes via its role in nucleosome assembly; phosphorylated by casein kinase II (Cka1p-Cka2p-Ckb1p-Ckb2p) and dephosphorylated by Ptp1p; PPIase domain acts as a transcriptional repressor when tethered to DNA by lexA, and repressor activity is dependent on PPIase activity; FPR3 has a paralog, FPR4, that arose from the whole genome duplication"
397,YML080W,190.7285156,-1.737559916,0.13219437,-13.10939742,2.91E-39,5.27E-38,S000004545,DUS1,1272,Verified,chrXIII,108806,110077,1,"Dihydrouridine synthase; member of a widespread family of conserved proteins including Smm1p, Dus3p, and Dus4p; modifies pre-tRNA(Phe) at U17"
398,YML082W,364.7288917,-1.257493623,0.094762146,-13.26337674,3.78E-40,7.07E-39,S000004547,YML082W,1950,Uncharacterized,chrXIII,101862,103811,1,"Putative protein predicted to have carbon-sulfur lyase activity; transcriptionally regulated by Upc2p via an upstream sterol response element; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and the cytoplasm; not an essential gene; YML082W has a paralog, STR2, that arose from the whole genome duplication"
399,YML093W,537.3545158,-2.566500398,0.164320342,-15.59392813,8.01E-55,2.41E-53,S000004558,UTP14,2700,Verified,chrXIII,83090,85789,1,Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit
400,YML109W,220.0553845,-1.134372974,0.112362847,-10.0885125,6.21E-24,5.83E-23,S000004577,ZDS2,2829,Verified,chrXIII,51640,54468,1,"Protein with a role in regulating Swe1p-dependent polarized growth; involved in maintenance of Cdc55p in the cytoplasm where it promotes mitotic entry; interacts with silencing proteins at the telomere; implicated in the mitotic exit network through regulation of Cdc14p localization; ZDS2 has a paralog, ZDS1, that arose from the whole genome duplication"
401,YML113W,176.930548,-1.220890448,0.121522248,-10.03481481,1.07E-23,9.91E-23,S000004581,DAT1,747,Verified,chrXIII,44045,44791,1,DNA binding protein that recognizes oligo(dA).oligo(dT) tracts; Arg side chain in its N-terminal pentad Gly-Arg-Lys-Pro-Gly repeat is required for DNA-binding; relocalizes to the cytosol in response to hypoxia; not essential for viability
402,YML123C,8606.757854,-1.666882057,0.148330389,-11.23416273,2.77E-29,3.40E-28,S000004592,PHO84,1764,Verified,chrXIII,24037,25800,-1,High-affinity inorganic phosphate (Pi) transporter; also low-affinity manganese transporter; regulated by Pho4p and Spt7p; mutation confers resistance to arsenate; exit from the ER during maturation requires Pho86p; cells overexpressing Pho84p accumulate heavy metals but do not develop symptoms of metal toxicity
403,YMR006C,656.8099701,-3.10544002,0.169334634,-18.2996948,8.32E-75,4.30E-73,S000004608,PLB2,2121,Verified,chrXIII,277561,279681,-1,Phospholipase B (lysophospholipase) involved in lipid metabolism; displays transacylase activity in vitro; overproduction confers resistance to lysophosphatidylcholine
404,YMR011W,2050.353349,-5.033482249,0.204215316,-24.55773969,3.58E-133,1.18E-130,S000004613,HXT2,1626,Verified,chrXIII,288079,289704,1,High-affinity glucose transporter of the major facilitator superfamily; expression is induced by low levels of glucose and repressed by high levels of glucose
405,YMR012W,2730.998482,-1.088674562,0.130611383,-8.334549926,7.78E-17,5.09E-16,S000004614,CLU1,3834,Verified,chrXIII,291134,294967,1,Subunit of the eukaryotic translation initiation factor 3 (eIF3); component of unknown function; deletion causes defects in mitochondrial organization but not in growth or translation initiation; can rescue cytokinesis and mitochondrial organization defects of the Dictyostelium cluA- mutant; eIF3 is also involved in programmed stop codon readthrough
406,YMR014W,281.4494976,-1.664764331,0.17480099,-9.517089293,1.78E-21,1.48E-20,S000004616,BUD22,1560,Verified,chrXIII,298868,300427,1,"Protein required for rRNA maturation and ribosomal subunit biogenesis; required for 18S rRNA maturation; also required for small ribosomal subunit biogenesis; cosediments with pre-ribosomal particles; mutation decreases efficiency of +1 Ty1 frameshifting and transposition, and affects budding pattern"
407,YMR049C,874.9856142,-2.82701883,0.141538878,-19.94987956,1.50E-88,1.25E-86,S000004652,ERB1,2424,Verified,chrXIII,368094,370517,-1,Constituent of 66S pre-ribosomal particles; forms a complex with Nop7p and Ytm1p that is required for maturation of the large ribosomal subunit; required for maturation of the 25S and 5.8S ribosomal RNAs; homologous to mammalian Bop1
408,YMR069W,23.26834284,-1.152079745,0.299932698,-3.815228268,0.000136057,0.00030753,S000004673,NAT4,858,Verified,chrXIII,407709,408566,1,N alpha-acetyl-transferase; involved in acetylation of the N-terminal residues of histones H4 and H2A
409,YMR070W,305.9851745,-1.105028468,0.120815325,-9.143740535,6.03E-20,4.67E-19,S000004674,MOT3,1473,Verified,chrXIII,409154,410626,1,"Transcriptional repressor, activator; role in cellular adjustment to osmotic stress including modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p, repression of several DAN/TIR genes during aerobic growth, ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; forms [MOT3+] prion under anaerobic conditions"
410,YMR076C,438.1878317,-1.685183671,0.13202187,-12.75608297,2.88E-37,4.77E-36,S000004681,PDS5,3834,Verified,chrXIII,416196,420029,-1,Cohesion maintenance factor; involved in sister chromatid condensation and cohesion; colocalizes with cohesin on chromosomes; performs its cohesin maintenance function in pre-anaphase cells by protecting the integrity of the cohesion complex; also required during meiosis; relocalizes to the cytosol in response to hypoxia
